# Parámetros:  ./calcular_cdt 16 2000 BUB ALE 1000
# Ejecutando orden:  ./gen_traza BUB ALE 1000
#
#         Posición       Intervalo        Páginas       Págs/op.
#
          602000            2000              45        0.022500
          604000            2000              45        0.022500
          606000            2000              45        0.022500
          608000            2000              45        0.022500
          610000            2000              44        0.022000
          612000            2000              44        0.022000
          614000            2000              44        0.022000
          616000            2000              44        0.022000
          618000            2000              44        0.022000
          620000            2000              44        0.022000
          622000            2000              44        0.022000
          624000            2000              44        0.022000
          626000            2000              44        0.022000
          628000            2000              44        0.022000
          630000            2000              44        0.022000
          632000            2000              43        0.021500
          634000            2000              43        0.021500
          636000            2000              43        0.021500
          638000            2000              43        0.021500
          640000            2000              43        0.021500
          642000            2000              43        0.021500
          644000            2000              43        0.021500
          646000            2000              43        0.021500
          648000            2000              43        0.021500
          650000            2000              43        0.021500
          652000            2000              42        0.021000
          654000            2000              42        0.021000
          656000            2000              42        0.021000
          658000            2000              42        0.021000
          660000            2000              42        0.021000
          662000            2000              42        0.021000
          664000            2000              42        0.021000
          666000            2000              42        0.021000
          668000            2000              42        0.021000
          670000            2000              42        0.021000
          672000            2000              41        0.020500
          674000            2000              41        0.020500
          676000            2000              41        0.020500
          678000            2000              41        0.020500
          680000            2000              41        0.020500
          682000            2000              41        0.020500
          684000            2000              41        0.020500
          686000            2000              41        0.020500
          688000            2000              41        0.020500
          690000            2000              41        0.020500
          692000            2000              40        0.020000
          694000            2000              40        0.020000
          696000            2000              40        0.020000
          698000            2000              40        0.020000
          700000            2000              40        0.020000
          702000            2000              40        0.020000
          704000            2000              40        0.020000
          706000            2000              40        0.020000
          708000            2000              40        0.020000
          710000            2000              39        0.019500
          712000            2000              39        0.019500
          714000            2000              39        0.019500
          716000            2000              39        0.019500
          718000            2000              39        0.019500
          720000            2000              39        0.019500
          722000            2000              39        0.019500
          724000            2000              39        0.019500
          726000            2000              38        0.019000
          728000            2000              38        0.019000
          730000            2000              38        0.019000
          732000            2000              38        0.019000
          734000            2000              38        0.019000
          736000            2000              38        0.019000
          738000            2000              38        0.019000
          740000            2000              38        0.019000
          742000            2000              38        0.019000
          744000            2000              37        0.018500
          746000            2000              37        0.018500
          748000            2000              37        0.018500
          750000            2000              37        0.018500
          752000            2000              37        0.018500
          754000            2000              37        0.018500
          756000            2000              37        0.018500
          758000            2000              36        0.018000
          760000            2000              36        0.018000
          762000            2000              36        0.018000
          764000            2000              36        0.018000
          766000            2000              36        0.018000
          768000            2000              36        0.018000
          770000            2000              36        0.018000
          772000            2000              36        0.018000
          774000            2000              35        0.017500
          776000            2000              35        0.017500
          778000            2000              35        0.017500
          780000            2000              35        0.017500
          782000            2000              35        0.017500
          784000            2000              35        0.017500
          786000            2000              35        0.017500
          788000            2000              34        0.017000
          790000            2000              34        0.017000
          792000            2000              34        0.017000
          794000            2000              34        0.017000
          796000            2000              34        0.017000
          798000            2000              34        0.017000
          800000            2000              34        0.017000
          802000            2000              33        0.016500
          804000            2000              33        0.016500
          806000            2000              33        0.016500
          808000            2000              33        0.016500
          810000            2000              33        0.016500
          812000            2000              33        0.016500
          814000            2000              33        0.016500
          816000            2000              32        0.016000
          818000            2000              32        0.016000
          820000            2000              32        0.016000
          822000            2000              32        0.016000
          824000            2000              32        0.016000
          826000            2000              32        0.016000
          828000            2000              31        0.015500
          830000            2000              31        0.015500
          832000            2000              31        0.015500
          834000            2000              31        0.015500
          836000            2000              31        0.015500
          838000            2000              31        0.015500
          840000            2000              30        0.015000
          842000            2000              30        0.015000
          844000            2000              30        0.015000
          846000            2000              30        0.015000
          848000            2000              30        0.015000
          850000            2000              30        0.015000
          852000            2000              29        0.014500
          854000            2000              29        0.014500
          856000            2000              29        0.014500
          858000            2000              29        0.014500
          860000            2000              29        0.014500
          862000            2000              28        0.014000
          864000            2000              28        0.014000
          866000            2000              28        0.014000
          868000            2000              28        0.014000
          870000            2000              28        0.014000
          872000            2000              27        0.013500
          874000            2000              27        0.013500
          876000            2000              27        0.013500
          878000            2000              27        0.013500
          880000            2000              27        0.013500
          882000            2000              27        0.013500
          884000            2000              26        0.013000
          886000            2000              26        0.013000
          888000            2000              26        0.013000
          890000            2000              26        0.013000
          892000            2000              25        0.012500
          894000            2000              25        0.012500
          896000            2000              25        0.012500
          898000            2000              25        0.012500
          900000            2000              25        0.012500
          902000            2000              24        0.012000
          904000            2000              24        0.012000
          906000            2000              24        0.012000
          908000            2000              24        0.012000
          910000            2000              23        0.011500
          912000            2000              23        0.011500
          914000            2000              23        0.011500
          916000            2000              23        0.011500
          918000            2000              22        0.011000
          920000            2000              22        0.011000
          922000            2000              22        0.011000
          924000            2000              22        0.011000
          926000            2000              21        0.010500
          928000            2000              21        0.010500
          930000            2000              21        0.010500
          932000            2000              20        0.010000
          934000            2000              20        0.010000
          936000            2000              20        0.010000
          938000            2000              20        0.010000
          940000            2000              19        0.009500
          942000            2000              19        0.009500
          944000            2000              19        0.009500
          946000            2000              18        0.009000
          948000            2000              18        0.009000
          950000            2000              18        0.009000
          952000            2000              17        0.008500
          954000            2000              17        0.008500
          956000            2000              16        0.008000
          958000            2000              16        0.008000
          960000            2000              16        0.008000
          962000            2000              15        0.007500
          964000            2000              15        0.007500
          966000            2000              14        0.007000
          968000            2000              14        0.007000
          970000            2000              13        0.006500
          972000            2000              13        0.006500
          974000            2000              12        0.006000
          976000            2000              11        0.005500
          978000            2000              11        0.005500
          980000            2000              10        0.005000
          982000            2000               9        0.004500
          984000            2000               9        0.004500
          986000            2000               8        0.004000
          988000            2000               7        0.003500
          990000            2000               5        0.002500
          992000             722               3        0.004155
